cell_id,family,held_out,severity,asd_policy,seed,detectors,t_rel,params_json,poison_lo,poison_med,poison_hi,poison_collapsed,gated_lo,gated_med,gated_hi,gated_recovers,oracle_lo,oracle_med,oracle_hi,oracle_recovers,detector_n_gates,detector_fired,oracle_only_recovery,residual_power_H1,residual_power_L1,error,elapsed_s,gs_label,gs_event_time,gs_snr,gs_duration,gs_confidence,excerpt_window_s,severity_mode,scale_k,native_snr,injected_snr_w,injected_inband_rms_ratio,is_noise_control,gates_json,gs_snr_bin,injected_rho_w
87,Koi_Fish,True,nan,stationary,0,H1,-0.38277922082261406,"{""gs_event_time"": 1249590821.66504, ""window_s"": 2.5, ""mode"": ""native""}",10.046187782287598,10.606266021728516,13.56211929321289,True,18.84292507171631,34.35762977600098,45.59114780426025,True,21.618464469909668,35.61183547973633,44.94855289459228,True,1,True,False,0.051540119164533785,0.0,,4.676,Koi_Fish,1249590821.66504,120.046356201172,1.25,1.0,2.5,native,47.95532874464856,156.19287877097133,156.19287877097136,0.03191581785488689,False,"[[-1.213, 0.463]]","[100,300)",168.44349782507095
88,Koi_Fish,True,nan,stationary,0,H1,-1.4513871465738784,"{""gs_event_time"": 1249590821.66504, ""window_s"": 2.5, ""mode"": ""native""}",12.929036712646484,21.758283615112305,42.4968635559082,False,19.201408004760744,35.068115234375,45.06929721832275,True,17.107406044006346,32.49629592895508,45.210873222351076,True,1,True,False,0.04923287657781495,0.0,,4.744,Koi_Fish,1249590821.66504,120.046356201172,1.25,1.0,2.5,native,47.95532874464856,156.19287877097133,156.19287877097136,0.03191581785488689,False,"[[-2.0, -0.662]]","[100,300)",168.44349782507095
89,Koi_Fish,True,nan,stationary,0,H1,-0.6215925652121271,"{""gs_event_time"": 1249590821.66504, ""window_s"": 2.5, ""mode"": ""native""}",10.25852108001709,12.028680801391602,17.629952430725098,False,18.033464813232424,33.857730865478516,45.08568992614746,True,12.183380317687988,21.000015258789062,42.72302417755127,False,1,True,False,0.049519123416014485,0.0,,4.6,Koi_Fish,1249590821.66504,120.046356201172,1.25,1.0,2.5,native,47.95532874464856,156.19287877097133,156.19287877097136,0.03191581785488689,False,"[[-1.463, 0.213]]","[100,300)",168.44349782507095
90,Koi_Fish,True,nan,stationary,0,H1,-0.762752103661204,"{""gs_event_time"": 1249725807.0332, ""window_s"": 4.5, ""mode"": ""native""}",10.00880298614502,10.129425048828125,10.713085746765136,True,18.97650718688965,33.365896224975586,45.64140014648437,True,17.918109703063966,33.897268295288086,43.932254791259766,True,1,True,False,0.05175223326987924,0.0,,4.652,Koi_Fish,1249725807.0332,207.062744140625,2.25,0.9999998807907104,4.5,native,49.5170547336179,324.3538176499301,324.35381764993014,0.10983794550501011,False,"[[-1.713, 0.088]]","[100,300)",350.013481593524
91,Koi_Fish,True,nan,stationary,0,H1,-1.4659615618637747,"{""gs_event_time"": 1249725807.0332, ""window_s"": 4.5, ""mode"": ""native""}",10.030904769897461,10.12765121459961,10.468842124938964,True,15.50452880859375,29.18519878387451,44.57152767181397,True,17.756586837768555,33.59070014953613,44.756208992004396,True,1,True,False,0.050648126723296105,0.0,,4.465,Koi_Fish,1249725807.0332,207.062744140625,2.25,0.9999998807907104,4.5,native,49.5170547336179,324.3538176499301,324.35381764993014,0.10983794550501011,False,"[[-2.0, -0.537]]","[100,300)",350.01348159352403
92,Koi_Fish,True,nan,stationary,0,H1,-0.6369362726079116,"{""gs_event_time"": 1249725807.0332, ""window_s"": 4.5, ""mode"": ""native""}",9.982790184020995,10.12828254699707,10.891016387939453,True,18.791868591308592,33.942970275878906,44.59061107635498,True,23.420039653778076,35.767032623291016,45.3694522857666,True,1,True,False,0.05161815866540965,0.0,,4.616,Koi_Fish,1249725807.0332,207.062744140625,2.25,0.9999998807907104,4.5,native,49.5170547336179,324.3538176499301,324.35381764993014,0.10983794550501011,False,"[[-1.588, 0.213]]","[100,300)",350.013481593012
93,Koi_Fish,True,nan,stationary,0,H1,-1.4808099245717137,"{""gs_event_time"": 1248902668.92383, ""window_s"": 5.5035400390625, ""mode"": ""native""}",12.245986938476562,19.22566795349121,22.603737831115723,False,19.214585304260254,34.531747817993164,45.0403995513916,True,20.20286407470703,35.23440933227539,45.51558246612549,True,1,True,False,0.050648132855677645,0.0,,4.867,Koi_Fish,1248902668.92383,544.096069335938,2.75177001953125,0.999997854232788,5.5035400390625,native,49.16268668783234,655.995587646997,655.995587646997,0.141449068459477,False,"[[-2.0, -0.537]]","[300,inf)",707.0209079691524
94,Koi_Fish,True,nan,stationary,0,H1,-0.5904587971722863,"{""gs_event_time"": 1248902668.92383, ""window_s"": 5.5035400390625, ""mode"": ""native""}",11.006857872009277,13.67892837524414,15.78971004486084,False,18.10697250366211,32.90173530578613,44.78124847412109,True,12.036033630371094,17.958547592163086,39.59720325469971,False,1,True,False,0.06123226976740453,0.0,,4.618,Koi_Fish,1248902668.92383,544.096069335938,2.75177001953125,0.999997854232788,5.5035400390625,native,49.16268668783234,655.995587646997,655.995587646997,0.141449068459477,False,"[[-2.0, 0.338]]","[300,inf)",707.020295042258
95,Koi_Fish,True,nan,stationary,0,H1,-0.8846895320855064,"{""gs_event_time"": 1248902668.92383, ""window_s"": 5.5035400390625, ""mode"": ""native""}",10.344627189636231,11.505180358886719,12.739334678649902,True,17.014811515808105,32.37050437927246,44.85416927337646,True,11.832033920288087,17.68116569519043,41.295430946350095,False,2,True,False,0.07086811370322428,0.0,,4.811,Koi_Fish,1248902668.92383,544.096069335938,2.75177001953125,0.999997854232788,5.5035400390625,native,49.16268668783234,655.995587646997,655.995587646997,0.141449068459477,False,"[[-2.0, 0.088], [0.912, 1.838]]","[300,inf)",707.0208754673849
96,Koi_Fish,True,nan,stationary,0,H1,-0.38507493504359264,"{""gs_event_time"": 1246994586.92676, ""window_s"": 3.125, ""mode"": ""native""}",12.177122497558594,13.58894157409668,16.72384796142578,False,18.74814338684082,34.57571220397949,45.13228168487549,True,18.430920219421388,33.774648666381836,45.045138931274415,True,1,True,False,0.051540120047870536,0.0,,4.947,Koi_Fish,1246994586.92676,310.95703125,1.5625,0.9999932050704956,3.125,native,48.80310116010113,389.92032604173824,389.9203260417383,0.05710375303924519,False,"[[-1.213, 0.463]]","[300,inf)",420.47546431991896
97,Koi_Fish,True,nan,stationary,0,H1,-1.4207010039311103,"{""gs_event_time"": 1246994586.92676, ""window_s"": 3.125, ""mode"": ""native""}",10.02642993927002,10.16844367980957,10.649231910705566,True,15.07047119140625,29.16905117034912,43.93039779663086,True,20.36452159881592,34.3400993347168,45.223474693298336,True,1,True,False,0.05064812169627937,0.0,,6.756,Koi_Fish,1246994586.92676,310.95703125,1.5625,0.9999932050704956,3.125,native,48.80310116010113,389.92032604173824,389.9203260417383,0.05710375303924519,False,"[[-2.0, -0.537]]","[300,inf)",420.47546431991896
98,Koi_Fish,True,nan,stationary,0,H1,-0.49041926446514017,"{""gs_event_time"": 1246994586.92676, ""window_s"": 3.125, ""mode"": ""native""}",10.995638847351074,12.127452850341797,15.343741416931152,False,18.57102108001709,34.21384048461914,45.21319370269775,True,12.369278526306152,20.507678985595703,42.25638332366943,False,1,True,False,0.053099457171335414,0.0,,5.65,Koi_Fish,1246994586.92676,310.95703125,1.5625,0.9999932050704956,3.125,native,48.80310116010113,389.92032604173824,389.9203260417383,0.05710375303924519,False,"[[-1.338, 0.463]]","[300,inf)",420.47546431991896
99,Koi_Fish,True,nan,stationary,0,H1,-1.4199719894794782,"{""gs_event_time"": 1238754229.00879, ""window_s"": 3.75, ""mode"": ""native""}",10.237177848815918,10.888360977172852,11.935796546936034,True,15.416703605651856,29.592900276184082,44.521251106262206,True,20.73056640625,34.62779426574707,45.24073810577393,True,1,True,False,0.050648122399988775,0.0,,5.194,Koi_Fish,1238754229.00879,320.015014648438,1.875,0.999990940093994,3.75,native,49.0376229940792,529.8216898605207,529.8216898605207,0.06160292526938631,False,"[[-2.0, -0.537]]","[300,inf)",571.3380720388996
100,Koi_Fish,True,nan,stationary,0,H1,-1.0868280254350497,"{""gs_event_time"": 1238754229.00879, ""window_s"": 3.75, ""mode"": ""native""}",10.15794677734375,10.647132873535156,11.63856029510498,True,18.832486152648926,31.59830379486084,44.63510684967041,True,23.820826625823976,36.28584671020508,44.747558784484866,True,1,True,False,0.05601944359389811,0.0,,4.679,Koi_Fish,1238754229.00879,320.015014648438,1.875,0.999990940093994,3.75,native,49.0376229940792,529.8216898605207,529.8216898605207,0.06160292526938631,False,"[[-2.0, -0.037]]","[300,inf)",571.3380720388996
101,Koi_Fish,True,nan,stationary,0,H1,-0.9836415216626001,"{""gs_event_time"": 1238754229.00879, ""window_s"": 3.75, ""mode"": ""native""}",10.664787864685058,12.078325271606445,15.35133113861084,False,18.299737548828126,34.12626266479492,45.37687244415283,True,20.915790557861328,34.943241119384766,45.42605018615723,True,1,True,False,0.05521396411751256,0.0,,4.695,Koi_Fish,1238754229.00879,320.015014648438,1.875,0.999990940093994,3.75,native,49.0376229940792,529.8216898605207,529.8216898605207,0.06160292526938631,False,"[[-1.963, -0.037]]","[300,inf)",571.3380720388996
102,Koi_Fish,True,nan,stationary,0,H1,-0.3407255030591158,"{""gs_event_time"": 1257152891.04101, ""window_s"": 5.25, ""mode"": ""native""}",9.961427116394043,10.038846969604492,10.295040130615234,True,18.83870964050293,34.3983039855957,44.71128158569336,True,18.970532608032226,34.038150787353516,44.96338405609131,True,1,True,False,0.05444131239495562,0.0,,4.736,Koi_Fish,1257152891.04101,395.402557373047,2.625,0.9999886751174928,5.25,native,49.511841213175366,518.7021046897531,518.7021046897531,0.16350314375028108,False,"[[-1.213, 0.588]]","[300,inf)",560.1529416653248
103,Koi_Fish,True,nan,stationary,0,H1,-0.8253217893258517,"{""gs_event_time"": 1257152891.04101, ""window_s"": 5.25, ""mode"": ""native""}",10.094249534606934,11.23415756225586,14.299065780639648,True,18.844807052612303,33.09878349304199,44.731862449645995,True,16.01331272125244,29.50784206390381,45.6580846786499,True,1,True,False,0.05425773485261209,0.0,,4.753,Koi_Fish,1257152891.04101,395.402557373047,2.625,0.9999886751174928,5.25,native,49.511841213175366,518.7021046897531,518.7021046897531,0.16350314375028108,False,"[[-1.838, 0.088]]","[300,inf)",560.1532352056926
104,Koi_Fish,True,nan,stationary,0,H1,-1.1893624881948812,"{""gs_event_time"": 1257152891.04101, ""window_s"": 5.25, ""mode"": ""native""}",10.244305038452149,10.86099624633789,11.853091430664062,True,16.871213531494142,32.68212699890137,44.422828674316406,True,21.043802642822264,35.16293716430664,45.813833427429195,True,1,True,False,0.05326932893951352,0.0,,4.706,Koi_Fish,1257152891.04101,395.402557373047,2.625,0.9999886751174928,5.25,native,49.511841213175366,518.7021046897531,518.7021046897531,0.16350314375028108,False,"[[-2.0, -0.287]]","[300,inf)",560.1532488504938
105,Koi_Fish,True,nan,stationary,0,H1,-1.209989143086786,"{""gs_event_time"": 1238733036.63476, ""window_s"": 5.25, ""mode"": ""native""}",10.045845794677735,10.257349014282227,10.972609519958496,True,17.295828819274902,33.85235786437988,45.24786777496338,True,18.131198120117187,33.91551399230957,44.6836835861206,True,1,True,False,0.05326931586848752,0.0,,4.493,Koi_Fish,1238733036.63476,323.875701904297,2.625,0.9999815225601196,5.25,native,49.2997602189863,415.3552334088762,415.3552334088762,0.06487537560668248,False,"[[-2.0, -0.287]]","[300,inf)",447.99471597505084
106,Koi_Fish,True,nan,stationary,0,H1,-0.4342580152089842,"{""gs_event_time"": 1238733036.63476, ""window_s"": 5.25, ""mode"": ""native""}",11.651764106750488,17.45838737487793,20.93734493255615,False,18.217073059082033,33.27411079406738,45.23348770141602,True,13.689052963256836,23.59393310546875,44.60644187927246,False,1,True,False,0.053099458428033985,0.0,,4.782,Koi_Fish,1238733036.63476,323.875701904297,2.625,0.9999815225601196,5.25,native,49.2997602189863,415.3552334088762,415.3552334088762,0.06487537560668248,False,"[[-1.338, 0.463]]","[300,inf)",447.99461955552795
107,Koi_Fish,True,nan,stationary,0,H1,-1.2289566858992107,"{""gs_event_time"": 1238733036.63476, ""window_s"": 5.25, ""mode"": ""native""}",10.022476196289062,10.11524772644043,10.396019744873048,True,18.576828956604004,33.39042663574219,43.845556831359865,True,21.143840980529784,35.59228706359863,45.05486145019531,True,1,True,False,0.05326931580122599,0.0,,4.605,Koi_Fish,1238733036.63476,323.875701904297,2.625,0.9999815225601196,5.25,native,49.2997602189863,415.3552334088762,415.3552334088762,0.06487537560668248,False,"[[-2.0, -0.287]]","[300,inf)",447.99471597505084
108,Scattered_Light,True,nan,stationary,0,H1,-1.35053435299766,"{""gs_event_time"": 1261529693.125, ""window_s"": 3.55297994613648, ""mode"": ""native""}",17.268528556823732,32.01218032836914,45.40000743865967,False,16.8644229888916,31.939773559570312,45.28454875946045,True,13.792802047729491,23.527470588684082,44.27691574096679,False,0,False,False,0.0,0.0,,4.705,Scattered_Light,1261529693.125,13.3398504257202,1.77648997306824,0.9999983310699464,3.55297994613648,native,65.33752154632192,31.01954162641065,31.019541626410653,0.017306918565117787,False,[],"[8,30)",33.44121093762688
109,Scattered_Light,True,nan,stationary,0,H1,-1.154003091590907,"{""gs_event_time"": 1261529693.125, ""window_s"": 3.55297994613648, ""mode"": ""native""}",19.08881359100342,33.444698333740234,45.80475273132324,False,19.665938568115234,34.192237854003906,45.7153076171875,True,19.083304405212402,31.782283782958984,45.868943977355954,True,0,False,False,0.0,0.0,,4.675,Scattered_Light,1261529693.125,13.3398504257202,1.77648997306824,0.9999983310699464,3.55297994613648,native,65.33752154632192,31.01954162641065,31.019541626410653,0.017306918565117787,False,[],"[8,30)",33.44121093762688
110,Scattered_Light,True,nan,stationary,0,H1,-0.7966523222247207,"{""gs_event_time"": 1261529693.125, ""window_s"": 3.55297994613648, ""mode"": ""native""}",20.570911598205566,35.04270935058594,45.33616638183594,False,20.040001106262206,34.98432159423828,45.09689712524414,True,23.44346218109131,35.47210502624512,45.00954532623291,True,0,False,False,0.0,0.0,,5.078,Scattered_Light,1261529693.125,13.3398504257202,1.77648997306824,0.9999983310699464,3.55297994613648,native,65.33752154632192,31.01954162641065,31.019541626410653,0.017306918565117787,False,[],"[8,30)",33.44121093762688
111,Scattered_Light,True,nan,stationary,0,H1,-0.8350913973920786,"{""gs_event_time"": 1238738333.875, ""window_s"": 3.0, ""mode"": ""native""}",18.577675437927248,33.99869155883789,45.422325897216794,False,18.89786434173584,33.981401443481445,45.34479026794433,True,14.077889442443848,25.45609188079834,44.953979110717775,True,0,False,False,0.0,0.0,,4.85,Scattered_Light,1238738333.875,11.4031600952148,1.5,0.9999983310699464,3.0,native,0.0,0.0,0.0,0.0021456748718107765,False,[],"[8,30)",0.0
112,Scattered_Light,True,nan,stationary,0,H1,-0.5283470689046668,"{""gs_event_time"": 1238738333.875, ""window_s"": 3.0, ""mode"": ""native""}",18.923768043518066,33.367008209228516,44.860816955566406,False,18.58084373474121,34.3015251159668,44.94696884155273,True,20.58674907684326,34.37805938720703,43.88183307647705,True,0,False,False,0.0,0.0,,4.596,Scattered_Light,1238738333.875,11.4031600952148,1.5,0.9999983310699464,3.0,native,0.0,0.0,0.0,0.0021456748718107765,False,[],"[8,30)",0.0
113,Scattered_Light,True,nan,stationary,0,H1,-0.827428857592577,"{""gs_event_time"": 1238738333.875, ""window_s"": 3.0, ""mode"": ""native""}",18.314843940734864,32.9644660949707,45.043666458129884,False,18.901704216003417,33.53828048706055,45.40342292785645,True,23.706697845458983,35.60687255859375,45.93422927856445,True,0,False,False,0.0,0.0,,4.53,Scattered_Light,1238738333.875,11.4031600952148,1.5,0.9999983310699464,3.0,native,0.0,0.0,0.0,0.0021456748718107765,False,[],"[8,30)",0.0
114,Scattered_Light,True,nan,stationary,0,H1,-1.1538945426825473,"{""gs_event_time"": 1238552901.375, ""window_s"": 4.0, ""mode"": ""native""}",18.063378143310548,33.29018020629883,45.328682327270506,False,18.478303909301758,33.03382682800293,45.428389930725096,True,17.343975067138672,31.927827835083008,46.09667739868164,True,0,False,False,0.0,0.0,,4.766,Scattered_Light,1238552901.375,11.972430229187,2.0,0.9999980926513672,4.0,native,0.0,0.0,0.0,0.0021456748718107765,False,[],"[8,30)",0.0
115,Scattered_Light,True,nan,stationary,0,H1,-1.0045243887829287,"{""gs_event_time"": 1238552901.375, ""window_s"": 4.0, ""mode"": ""native""}",18.83098602294922,34.858285903930664,45.02582416534424,False,19.063282012939453,33.4355354309082,44.97328262329101,True,20.91990222930908,35.64251708984375,45.846219062805176,True,0,False,False,0.0,0.0,,4.714,Scattered_Light,1238552901.375,11.972430229187,2.0,0.9999980926513672,4.0,native,0.0,0.0,0.0,0.0021456748718107765,False,[],"[8,30)",0.0
116,Scattered_Light,True,nan,stationary,0,H1,-0.5182548348349075,"{""gs_event_time"": 1238552901.375, ""window_s"": 4.0, ""mode"": ""native""}",18.649329566955565,34.07873344421387,45.48720645904541,False,18.703238868713377,33.86233711242676,44.811415100097655,True,18.324328422546387,32.54163360595703,43.8622968673706,True,0,False,False,0.0,0.0,,4.592,Scattered_Light,1238552901.375,11.972430229187,2.0,0.9999980926513672,4.0,native,0.0,0.0,0.0,0.0021456748718107765,False,[],"[8,30)",0.0
117,Scattered_Light,True,nan,stationary,0,H1,-0.7481922450962958,"{""gs_event_time"": 1238368990.0625, ""window_s"": 2.67188000679016, ""mode"": ""native""}",19.086577224731446,33.801950454711914,45.26659107208252,False,19.244655036926268,33.2786808013916,45.156260299682614,True,21.26489391326904,35.467885971069336,45.41020545959473,True,0,False,False,0.0,0.0,,4.903,Scattered_Light,1238368990.0625,9.10639953613281,1.33594000339508,0.999997615814209,2.67188000679016,native,0.0,0.0,0.0,0.0021456748718107765,False,[],"[8,30)",0.0
118,Scattered_Light,True,nan,stationary,0,H1,-0.34910682876306937,"{""gs_event_time"": 1238368990.0625, ""window_s"": 2.67188000679016, ""mode"": ""native""}",18.384772872924806,34.59627723693848,45.456519317626956,False,17.685976791381837,33.395036697387695,45.362989807128905,True,17.456029891967773,33.920366287231445,45.53740329742432,True,0,False,False,0.0,0.0,,4.682,Scattered_Light,1238368990.0625,9.10639953613281,1.33594000339508,0.999997615814209,2.67188000679016,native,0.0,0.0,0.0,0.0021456748718107765,False,[],"[8,30)",0.0
119,Scattered_Light,True,nan,stationary,0,H1,-1.056714706689983,"{""gs_event_time"": 1238368990.0625, ""window_s"": 2.67188000679016, ""mode"": ""native""}",19.203874015808104,34.361406326293945,45.02592182159424,False,18.34148120880127,33.46517753601074,45.33856391906738,True,16.109261131286623,31.715986251831055,43.95796489715576,True,0,False,False,0.0,0.0,,4.814,Scattered_Light,1238368990.0625,9.10639953613281,1.33594000339508,0.999997615814209,2.67188000679016,native,0.0,0.0,0.0,0.0021456748718107765,False,[],"[8,30)",0.0
120,Scattered_Light,True,nan,stationary,0,H1,-0.8368661873744554,"{""gs_event_time"": 1262793829.3125, ""window_s"": 5.01172018051148, ""mode"": ""native""}",18.71742534637451,33.58089828491211,45.27917499542236,False,18.3390682220459,33.72637939453125,45.45494346618652,True,19.91800174713135,33.34952735900879,45.8041597366333,True,0,False,False,0.0,0.0,,4.86,Scattered_Light,1262793829.3125,30.0440902709961,2.50586009025574,0.9999932050704956,5.01172018051148,native,0.0,0.0,0.0,0.0021456748718107765,False,[],"[30,100)",0.0
121,Scattered_Light,True,nan,stationary,0,H1,-0.7872909580641981,"{""gs_event_time"": 1262793829.3125, ""window_s"": 5.01172018051148, ""mode"": ""native""}",17.94084053039551,34.0695686340332,45.05295696258545,False,18.401083564758302,33.89476013183594,44.84187488555908,True,18.54696617126465,35.00131797790527,44.464979362487796,True,0,False,False,0.0,0.0,,4.722,Scattered_Light,1262793829.3125,30.0440902709961,2.50586009025574,0.9999932050704956,5.01172018051148,native,0.0,0.0,0.0,0.0021456748718107765,False,[],"[30,100)",0.0
122,Scattered_Light,True,nan,stationary,0,H1,-0.48205055006992803,"{""gs_event_time"": 1262793829.3125, ""window_s"": 5.01172018051148, ""mode"": ""native""}",18.370424652099608,34.201133728027344,45.435803985595705,False,18.85816421508789,34.519588470458984,45.65067024230957,True,14.20382251739502,27.1973819732666,45.11708087921143,True,0,False,False,0.0,0.0,,4.754,Scattered_Light,1262793829.3125,30.0440902709961,2.50586009025574,0.9999932050704956,5.01172018051148,native,0.0,0.0,0.0,0.0021456748718107765,False,[],"[30,100)",0.0
123,Scattered_Light,True,nan,stationary,0,H1,-1.325431754176162,"{""gs_event_time"": 1262799023.5625, ""window_s"": 6.0, ""mode"": ""native""}",19.7815954208374,34.932987213134766,44.805397033691406,False,18.465747833251953,33.42041206359863,44.85925350189209,True,16.58677730560303,30.008034706115723,43.23837680816651,True,1,True,False,0.051975224031616606,0.0,,4.601,Scattered_Light,1262799023.5625,78.7063369750977,3.0,0.9999890327453612,6.0,native,55.56479201506579,80.27602232848173,80.27602232848174,0.020393323803707786,False,"[[-2.0, -0.412]]","[30,100)",86.32649470922622
124,Scattered_Light,True,nan,stationary,0,H1,-1.012187595902248,"{""gs_event_time"": 1262799023.5625, ""window_s"": 6.0, ""mode"": ""native""}",16.914078330993654,32.66340255737305,45.17812042236328,False,17.085729026794432,32.50499725341797,44.84172458648682,True,14.632023239135743,28.220890045166016,44.70453414916992,True,1,True,False,0.05758516128471648,0.0,,4.754,Scattered_Light,1262799023.5625,78.7063369750977,3.0,0.9999890327453612,6.0,native,55.56479201506579,80.27602232848173,80.27602232848174,0.020393323803707786,False,"[[-2.0, 0.088]]","[30,100)",86.32661184392018
125,Scattered_Light,True,nan,stationary,0,H1,-0.4080492460052437,"{""gs_event_time"": 1262799023.5625, ""window_s"": 6.0, ""mode"": ""native""}",12.942578887939453,20.773107528686523,44.519290161132815,False,18.250553321838378,33.431976318359375,45.374000740051265,True,13.20258388519287,21.473215103149414,43.688547706604005,False,1,True,False,0.06277706889167786,0.0,,4.735,Scattered_Light,1262799023.5625,78.7063369750977,3.0,0.9999890327453612,6.0,native,55.56479201506579,80.27602232848173,80.27602232848174,0.020393323803707786,False,"[[-1.838, 0.588]]","[30,100)",86.32438385353674
126,Scattered_Light,True,nan,stationary,0,H1,-1.448319733718155,"{""gs_event_time"": 1262795064.625, ""window_s"": 5.75, ""mode"": ""native""}",18.864043617248534,33.02601623535156,45.27547378540039,False,17.451122665405272,33.59582710266113,45.56011905670166,True,18.625352668762208,33.17905616760254,44.985920906066895,True,1,True,False,0.04769599720734525,0.0,,4.843,Scattered_Light,1262795064.625,44.0353393554688,2.875,0.99998676776886,5.75,native,57.482188331575266,66.38202391373855,66.38202391373855,0.022197784184992148,False,"[[-2.0, -0.787]]","[30,100)",71.55072658036086
127,Scattered_Light,True,nan,stationary,0,H1,-0.5127524637821977,"{""gs_event_time"": 1262795064.625, ""window_s"": 5.75, ""mode"": ""native""}",18.607790565490724,34.913944244384766,45.25359649658203,False,17.758469009399413,33.33144187927246,45.664153480529784,True,13.106045341491699,19.838579177856445,42.870147705078125,False,1,True,False,0.05251479504503045,0.0,,4.67,Scattered_Light,1262795064.625,44.0353393554688,2.875,0.99998676776886,5.75,native,57.482188331575266,66.38202391373855,66.38202391373855,0.022197784184992148,False,"[[-1.838, -0.037]]","[30,100)",71.5507559082091
128,Scattered_Light,True,nan,stationary,0,H1,-1.0015391551545305,"{""gs_event_time"": 1262795064.625, ""window_s"": 5.75, ""mode"": ""native""}",21.116965675354002,35.59456253051758,45.599545288085935,False,17.403067588806152,33.95291519165039,44.75614280700684,True,17.25848522186279,30.335119247436523,44.56449165344238,True,1,True,False,0.05326931309202792,0.0,,4.701,Scattered_Light,1262795064.625,44.0353393554688,2.875,0.99998676776886,5.75,native,57.482188331575266,66.38202391373855,66.38202391373855,0.022197784184992148,False,"[[-2.0, -0.287]]","[30,100)",71.55073792784886
129,Scattered_Light,True,nan,stationary,0,H1,-0.5042352176662768,"{""gs_event_time"": 1262800695.8125, ""window_s"": 6.0, ""mode"": ""native""}",20.368470001220704,34.89278030395508,45.036285400390625,False,20.8345157623291,35.275644302368164,45.416715431213376,True,19.703074645996093,33.27868461608887,45.79986095428467,True,0,False,False,0.0,0.0,,4.559,Scattered_Light,1262800695.8125,54.320728302002,3.0,0.9999865293502808,6.0,native,90.87952807579501,46.47987575379009,46.47987575379009,0.009883767421058908,False,[],"[30,100)",50.13563527525298
130,Scattered_Light,True,nan,stationary,0,H1,-1.4880545270312497,"{""gs_event_time"": 1262800695.8125, ""window_s"": 6.0, ""mode"": ""native""}",19.44583911895752,34.77151298522949,45.55595359802246,False,13.215522956848144,22.011581420898438,44.124563980102536,False,19.13004493713379,34.86270713806152,45.63144435882568,True,1,True,True,0.04399169200353862,0.0,,4.589,Scattered_Light,1262800695.8125,54.320728302002,3.0,0.9999865293502808,6.0,native,90.87952807579501,46.47987575379009,46.47987575379009,0.009883767421058908,False,"[[-2.0, -1.037]]","[30,100)",50.134847220202225
131,Scattered_Light,True,nan,stationary,0,H1,-1.0619446106900752,"{""gs_event_time"": 1262800695.8125, ""window_s"": 6.0, ""mode"": ""native""}",19.90812454223633,35.0557975769043,45.23260726928711,False,12.201813888549804,17.88518524169922,40.25809249877929,False,21.88911952972412,36.0419921875,45.4349552154541,True,1,True,True,0.041732782141946416,0.0,,4.735,Scattered_Light,1262800695.8125,54.320728302002,3.0,0.9999865293502808,6.0,native,90.87952807579501,46.47987575379009,46.47987575379009,0.009883767421058908,False,"[[-2.0, -1.162]]","[30,100)",50.13488780530805
132,Scattered_Light,True,nan,stationary,0,H1,-1.405643955401232,"{""gs_event_time"": 1262796985.1875, ""window_s"": 5.0, ""mode"": ""native""}",19.400424003601074,33.941938400268555,45.5753210067749,False,18.548614501953125,33.31356430053711,45.528240013122556,True,15.286712074279786,28.838958740234375,44.811360359191895,True,0,False,False,0.0,0.0,,4.511,Scattered_Light,1262796985.1875,38.2565612792969,2.5,0.9999780654907228,5.0,native,0.0,0.0,0.0,0.0021456748718107765,False,[],"[30,100)",0.0
133,Scattered_Light,True,nan,stationary,0,H1,-0.7168625083960339,"{""gs_event_time"": 1262796985.1875, ""window_s"": 5.0, ""mode"": ""native""}",18.082381629943846,33.57521057128906,45.72031307220459,False,18.03636589050293,33.76191711425781,45.66592216491699,True,21.943906784057617,34.59041786193848,44.06302547454834,True,0,False,False,0.0,0.0,,4.601,Scattered_Light,1262796985.1875,38.2565612792969,2.5,0.9999780654907228,5.0,native,0.0,0.0,0.0,0.0021456748718107765,False,[],"[30,100)",0.0
134,Scattered_Light,True,nan,stationary,0,H1,-1.1713810816805315,"{""gs_event_time"": 1262796985.1875, ""window_s"": 5.0, ""mode"": ""native""}",17.71874866485596,33.8276481628418,45.38571624755859,False,19.120870780944824,34.517473220825195,45.5513391494751,True,15.864225006103515,29.32724952697754,43.110311317443845,True,0,False,False,0.0,0.0,,4.644,Scattered_Light,1262796985.1875,38.2565612792969,2.5,0.9999780654907228,5.0,native,0.0,0.0,0.0,0.0021456748718107765,False,[],"[30,100)",0.0
135,Scattered_Light,True,nan,stationary,0,H1,-0.6568175152082565,"{""gs_event_time"": 1262403838.0625, ""window_s"": 6.0, ""mode"": ""native""}",17.47307605743408,34.33640098571777,45.06162242889404,False,18.24357204437256,32.80589294433594,45.112173080444336,True,17.14740123748779,31.369927406311035,45.495882225036624,True,0,False,False,0.0,0.0,,4.943,Scattered_Light,1262403838.0625,134.467956542969,3.0,0.9999620914459229,6.0,native,20.33987413222619,48.71036248355571,48.71036248355571,0.012309533610722354,False,[],"[100,300)",52.515702200682796
