cell_id,family,held_out,severity,asd_policy,seed,detectors,t_rel,params_json,poison_lo,poison_med,poison_hi,poison_collapsed,gated_lo,gated_med,gated_hi,gated_recovers,oracle_lo,oracle_med,oracle_hi,oracle_recovers,detector_n_gates,detector_fired,oracle_only_recovery,residual_power_H1,residual_power_L1,error,elapsed_s,gs_label,gs_event_time,gs_snr,gs_duration,gs_confidence,excerpt_window_s,severity_mode,scale_k,native_snr,injected_snr_w,injected_inband_rms_ratio,is_noise_control,gates_json
49,Scattered_Light,True,3.0,stationary,0,H1,-1.3508600682005232,"{""gs_event_time"": 1238552901.375, ""window_s"": 4.0, ""mode"": ""ladder""}",20.215255355834962,31.863301277160645,44.24569511413574,False,20.028556060791015,33.65768814086914,45.23388404846191,True,17.582171058654787,30.694403648376465,44.90933456420898,True,2,True,False,0.07373137613024196,0.0,,4.216,Scattered_Light,1238552901.375,11.972430229187,2.0,0.9999980926513672,4.0,ladder,6605.688709171882,0.0,4698.3927319183995,3.0000000000000004,False,"[[-2.0, 0.463], [1.037, 1.838]]"
50,Scattered_Light,True,6.0,stationary,0,H1,-1.3508600682005232,"{""gs_event_time"": 1238552901.375, ""window_s"": 4.0, ""mode"": ""ladder""}",9.96991424560547,10.020513534545898,10.183693504333496,True,9.971071243286133,10.023954391479492,10.169155311584472,False,9.960708618164062,10.004783630371094,10.121665573120117,False,2,True,False,0.07795472676727774,0.0,,4.441,Scattered_Light,1238552901.375,11.972430229187,2.0,0.9999980926513672,4.0,ladder,13211.377418343764,0.0,9396.785463836799,6.000000000000001,False,"[[-2.0, 0.588], [0.912, 1.963]]"
51,Scattered_Light,True,10.0,stationary,0,H1,-1.3508600682005232,"{""gs_event_time"": 1238552901.375, ""window_s"": 4.0, ""mode"": ""ladder""}",12.05405387878418,15.424345016479492,21.48670883178711,False,12.989779853820801,18.677898406982422,22.330706977844237,False,12.514388847351075,17.67711067199707,22.203776931762697,False,1,True,False,0.08632685174108609,0.0,,4.405,Scattered_Light,1238552901.375,11.972430229187,2.0,0.9999980926513672,4.0,ladder,22018.96236390627,0.0,15661.309106394665,9.999999999999996,False,"[[-2.0, 2.0]]"
52,Scattered_Light,True,nan,stationary,0,H1,-0.6952507023676436,"{""gs_event_time"": 1238368990.0625, ""window_s"": 2.67188000679016, ""mode"": ""native""}",19.12226276397705,34.61819076538086,45.90181655883789,False,19.662431526184083,33.96474838256836,45.496361541748044,True,20.658417320251466,35.226463317871094,44.332286262512206,True,0,False,False,0.0,0.0,,4.294,Scattered_Light,1238368990.0625,9.10639953613281,1.33594000339508,0.999997615814209,2.67188000679016,native,0.0,0.0,0.0,0.0021456748718107765,False,[]
53,Scattered_Light,True,3.0,stationary,0,H1,-0.6952507023676436,"{""gs_event_time"": 1238368990.0625, ""window_s"": 2.67188000679016, ""mode"": ""ladder""}",9.277996826171876,9.30233383178711,9.36931266784668,True,20.8322811126709,35.40184211730957,45.162936782836915,True,9.259926414489746,9.284826278686523,9.331503105163574,False,1,True,False,0.08591149137788084,0.0,,4.486,Scattered_Light,1238368990.0625,9.10639953613281,1.33594000339508,0.999997615814209,2.67188000679016,ladder,10978.07229933213,0.0,3765.3660057969046,3.0,False,"[[-2.0, 1.963]]"
54,Scattered_Light,True,6.0,stationary,0,H1,-0.6952507023676436,"{""gs_event_time"": 1238368990.0625, ""window_s"": 2.67188000679016, ""mode"": ""ladder""}",9.083374977111816,9.153112411499023,9.186606979370117,True,19.508085632324217,34.83348846435547,44.99796829223633,True,9.096971702575683,9.158021926879883,9.209186553955078,False,1,True,False,0.0863172128328925,0.0,,4.438,Scattered_Light,1238368990.0625,9.10639953613281,1.33594000339508,0.999997615814209,2.67188000679016,ladder,21956.14459866426,0.0,7530.732011593809,6.0,False,"[[-2.0, 2.0]]"
55,Scattered_Light,True,10.0,stationary,0,H1,-0.6952507023676436,"{""gs_event_time"": 1238368990.0625, ""window_s"": 2.67188000679016, ""mode"": ""ladder""}",99.95645294189453,100.09325790405273,100.28047409057618,True,20.723762893676756,35.50899124145508,44.72070617675781,True,99.95756530761719,100.11665725708008,100.33396110534667,False,1,True,False,0.08632888314986746,0.0,,4.298,Scattered_Light,1238368990.0625,9.10639953613281,1.33594000339508,0.999997615814209,2.67188000679016,ladder,36593.5743311071,0.0,12551.220019323015,10.0,False,"[[-2.0, 2.0]]"
56,Whistle,True,nan,stationary,0,H1,-0.7233725861108999,"{""gs_event_time"": 1243985411.88672, ""window_s"": 2.11132001876832, ""mode"": ""native""}",18.986858940124513,33.05601119995117,45.131494712829586,False,19.597003173828124,34.18935012817383,44.8694673538208,True,15.645685958862305,29.26310920715332,46.30184440612793,True,1,True,False,0.05384417310745212,0.0,,4.5,Whistle,1243985411.88672,29.8757991790771,1.05566000938416,1.0,2.11132001876832,native,49.61457054088587,129.262170633334,129.26217063333402,0.02898952946622786,False,"[[-1.713, 0.213]]"
57,Whistle,True,3.0,stationary,0,H1,-0.7233725861108999,"{""gs_event_time"": 1243985411.88672, ""window_s"": 2.11132001876832, ""mode"": ""ladder""}",9.84620532989502,11.660015106201172,12.083314704895018,True,19.60960445404053,35.4701042175293,45.108329391479494,True,10.40699462890625,11.122041702270508,12.48213062286377,False,1,True,False,0.08631195833521416,0.0,,4.328,Whistle,1243985411.88672,29.8757991790771,1.05566000938416,1.0,2.11132001876832,ladder,5134.3955684433295,129.262170633334,13376.778410693578,3.0,False,"[[-2.0, 2.0]]"
58,Whistle,True,6.0,stationary,0,H1,-0.7233725861108999,"{""gs_event_time"": 1243985411.88672, ""window_s"": 2.11132001876832, ""mode"": ""ladder""}",99.93359375,99.933837890625,99.93403625488281,True,20.694001388549804,35.301767349243164,45.22161464691162,True,9.499915885925294,9.540016174316406,9.631558227539063,False,1,True,False,0.08631589736119334,0.0,,4.616,Whistle,1243985411.88672,29.8757991790771,1.05566000938416,1.0,2.11132001876832,ladder,10268.791136886659,129.262170633334,26753.556821387156,6.0,False,"[[-2.0, 2.0]]"
59,Whistle,True,10.0,stationary,0,H1,-0.7233725861108999,"{""gs_event_time"": 1243985411.88672, ""window_s"": 2.11132001876832, ""mode"": ""ladder""}",99.07269020080567,99.3360710144043,101.43651123046875,True,20.316145515441896,34.03629112243652,45.21513366699219,True,8.909949111938477,8.954084396362305,8.990238380432128,False,1,True,False,0.08632522987184339,0.0,,4.29,Whistle,1243985411.88672,29.8757991790771,1.05566000938416,1.0,2.11132001876832,ladder,17114.651894811097,129.262170633334,44589.26136897859,10.0,False,"[[-2.0, 2.0]]"
60,Whistle,True,nan,stationary,0,H1,-0.7615378662224954,"{""gs_event_time"": 1240107782.17578, ""window_s"": 1.140619993209838, ""mode"": ""native""}",18.617300605773927,35.18772315979004,45.36723003387451,False,17.025596809387206,32.83251762390137,45.1650146484375,True,21.669502830505373,36.073965072631836,45.14114685058594,True,1,True,False,0.04725900011161109,0.0,,4.333,Whistle,1240107782.17578,29.8157806396484,0.570309996604919,1.0,1.140619993209838,native,48.50590704069864,102.25437367236518,102.25437367236518,0.03961368188218226,False,"[[-1.588, -0.037]]"
61,Whistle,True,3.0,stationary,0,H1,-0.7615378662224954,"{""gs_event_time"": 1240107782.17578, ""window_s"": 1.140619993209838, ""mode"": ""ladder""}",9.313557052612305,9.320058822631836,9.412842559814454,True,18.79970817565918,33.27848815917969,44.96730766296387,True,20.97009983062744,34.27292442321777,44.81133480072022,True,2,True,False,0.07794808589373076,0.0,,4.046,Whistle,1240107782.17578,29.8157806396484,0.570309996604919,1.0,1.140619993209838,ladder,3673.420752832066,102.25437367236518,7743.867937584306,3.0000000000000004,False,"[[-2.0, 0.588], [0.912, 1.963]]"
62,Whistle,True,6.0,stationary,0,H1,-0.7615378662224954,"{""gs_event_time"": 1240107782.17578, ""window_s"": 1.140619993209838, ""mode"": ""ladder""}",99.89082489013671,99.96516418457031,99.98032722473144,True,21.874262619018555,36.54144477844238,45.43494415283203,True,20.698966598510744,35.75012969970703,45.05128421783447,True,1,True,False,0.08631354435823499,0.0,,4.242,Whistle,1240107782.17578,29.8157806396484,0.570309996604919,1.0,1.140619993209838,ladder,7346.841505664132,102.25437367236518,15487.735875168612,6.000000000000001,False,"[[-2.0, 2.0]]"
63,Whistle,True,10.0,stationary,0,H1,-0.7615378662224954,"{""gs_event_time"": 1240107782.17578, ""window_s"": 1.140619993209838, ""mode"": ""ladder""}",103.51436843872071,103.53117370605469,103.53154335021972,True,20.01061954498291,34.42509078979492,44.562051391601564,True,23.002810192108154,35.40842056274414,44.56813049316406,True,1,True,False,0.08631863309534779,0.0,,4.261,Whistle,1240107782.17578,29.8157806396484,0.570309996604919,1.0,1.140619993209838,ladder,12244.73584277355,102.25437367236518,25812.893125281018,10.0,False,"[[-2.0, 2.0]]"
64,Whistle,True,nan,stationary,0,H1,-1.0395869348857398,"{""gs_event_time"": 1244757100.73682, ""window_s"": 1.0, ""mode"": ""native""}",19.394860649108885,34.09965515136719,45.34474143981934,False,19.030570411682127,33.55570983886719,45.10167350769043,True,22.78202419281006,35.1831169128418,45.4680435180664,True,1,True,False,0.049455393227872874,0.0,,4.205,Whistle,1244757100.73682,29.6756591796875,0.15625,1.0,1.0,native,46.06829970309851,74.67918393564915,74.67918393564916,0.03199100674803677,False,"[[-1.838, -0.287]]"
65,Whistle,True,3.0,stationary,0,H1,-1.0395869348857398,"{""gs_event_time"": 1244757100.73682, ""window_s"": 1.0, ""mode"": ""ladder""}",17.097018432617187,32.28089714050293,44.8842357635498,False,19.490100479125978,34.04867362976074,44.73389930725098,True,23.768642902374268,35.98585510253906,45.84667816162109,True,2,True,False,0.06958514656695329,0.0,,4.251,Whistle,1244757100.73682,29.6756591796875,0.15625,1.0,1.0,ladder,4320.117219123681,74.67918393564915,7003.141650760842,3.0,False,"[[-2.0, -0.037], [0.912, 1.838]]"
66,Whistle,True,6.0,stationary,0,H1,-1.0395869348857398,"{""gs_event_time"": 1244757100.73682, ""window_s"": 1.0, ""mode"": ""ladder""}",14.210663795471191,28.048521995544434,44.81897869110107,False,20.065792846679688,35.25748634338379,45.28144359588623,True,23.457579708099367,35.61673545837402,45.47411823272705,True,1,True,False,0.08631305867582877,0.0,,4.109,Whistle,1244757100.73682,29.6756591796875,0.15625,1.0,1.0,ladder,8640.234438247362,74.67918393564915,14006.283301521684,6.0,False,"[[-2.0, 2.0]]"
67,Whistle,True,10.0,stationary,0,H1,-1.0395869348857398,"{""gs_event_time"": 1244757100.73682, ""window_s"": 1.0, ""mode"": ""ladder""}",10.074242210388183,10.736162185668945,13.483009529113769,True,21.285378456115723,34.996063232421875,45.57816143035889,True,22.5311637878418,35.10464668273926,45.11233959197998,True,1,True,False,0.0863173424429418,0.0,,4.369,Whistle,1244757100.73682,29.6756591796875,0.15625,1.0,1.0,ladder,14400.39073041227,74.67918393564915,23343.80550253614,10.0,False,"[[-2.0, 2.0]]"
68,Whistle,True,nan,stationary,0,H1,-0.3033480770529468,"{""gs_event_time"": 1244852394.31396, ""window_s"": 1.0, ""mode"": ""native""}",18.90540771484375,33.36997032165527,44.55218029022217,False,18.455688285827637,32.82944869995117,44.74743919372558,True,14.715979957580567,25.257516860961914,45.282187652587886,True,1,True,False,0.050061175656523106,0.0,,4.14,Whistle,1244852394.31396,29.5265998840332,0.297850012779236,1.0,1.0,native,47.67142302511884,91.5285364391041,91.52853643910409,0.03721122325766211,False,"[[-1.088, 0.463]]"
69,Whistle,True,3.0,stationary,0,H1,-0.3033480770529468,"{""gs_event_time"": 1244852394.31396, ""window_s"": 1.0, ""mode"": ""ladder""}",8.978698921203613,8.99356460571289,9.007986640930175,True,19.45443458557129,34.36851692199707,44.29610977172852,True,15.39646224975586,26.22648048400879,45.357639122009275,True,1,True,False,0.08631124014141804,0.0,,4.177,Whistle,1244852394.31396,29.5265998840332,0.297850012779236,1.0,1.0,ladder,3843.310070326932,91.5285364391041,7379.107303621704,3.0000000000000004,False,"[[-2.0, 2.0]]"
70,Whistle,True,6.0,stationary,0,H1,-0.3033480770529468,"{""gs_event_time"": 1244852394.31396, ""window_s"": 1.0, ""mode"": ""ladder""}",99.86930847167969,99.87130737304688,100.04953422546387,True,20.7870885848999,35.56308364868164,44.91976795196533,True,15.07670783996582,28.979625701904297,46.02159385681152,True,1,True,False,0.08631308277790786,0.0,,4.203,Whistle,1244852394.31396,29.5265998840332,0.297850012779236,1.0,1.0,ladder,7686.620140653864,91.5285364391041,14758.214607243408,6.000000000000001,False,"[[-2.0, 2.0]]"
71,Whistle,True,10.0,stationary,0,H1,-0.3033480770529468,"{""gs_event_time"": 1244852394.31396, ""window_s"": 1.0, ""mode"": ""ladder""}",99.95788230895997,99.99026489257812,100.01065063476562,True,19.718272399902343,34.95010757446289,45.30692138671875,True,15.585624694824219,30.458791732788086,45.45872497558594,True,1,True,False,0.08631747676753676,0.0,,4.305,Whistle,1244852394.31396,29.5265998840332,0.297850012779236,1.0,1.0,ladder,12811.03356775644,91.5285364391041,24597.02434540568,10.0,False,"[[-2.0, 2.0]]"
72,Whistle,True,nan,stationary,0,H1,-0.32299759346852397,"{""gs_event_time"": 1240771810.58984, ""window_s"": 2.79491996765136, ""mode"": ""native""}",17.55360851287842,31.821393966674805,44.90354747772217,False,20.796191787719728,34.53697204589844,45.15182685852051,True,15.491718673706055,29.23775863647461,45.22089309692383,True,1,True,False,0.053477806015201135,0.0,,4.27,Whistle,1240771810.58984,28.8773403167725,1.39745998382568,1.0,2.79491996765136,native,48.625003146458226,107.34093243912444,107.34093243912443,0.029289259239847706,False,"[[-0.838, 0.713]]"
73,Whistle,True,3.0,stationary,0,H1,-0.32299759346852397,"{""gs_event_time"": 1240771810.58984, ""window_s"": 2.79491996765136, ""mode"": ""ladder""}",99.65781021118164,99.74319839477539,99.89562492370605,True,20.100882530212402,34.67417907714844,45.5633056640625,True,9.56715202331543,9.654178619384766,9.758526420593261,False,1,True,False,0.08631240187057888,0.0,,4.277,Whistle,1240771810.58984,28.8773403167725,1.39745998382568,1.0,2.79491996765136,ladder,4980.495008249078,107.34093243912444,10994.569534188317,3.0000000000000004,False,"[[-2.0, 2.0]]"
74,Whistle,True,6.0,stationary,0,H1,-0.32299759346852397,"{""gs_event_time"": 1240771810.58984, ""window_s"": 2.79491996765136, ""mode"": ""ladder""}",7.6021215438842775,7.608524322509766,102.04674186706544,False,22.499644088745118,35.73630905151367,45.4380823135376,True,8.967288780212403,9.03624153137207,9.049567604064942,False,1,True,False,0.08631764068211194,0.0,,4.328,Whistle,1240771810.58984,28.8773403167725,1.39745998382568,1.0,2.79491996765136,ladder,9960.990016498155,107.34093243912444,21989.139068376633,6.000000000000001,False,"[[-2.0, 2.0]]"
75,Whistle,True,10.0,stationary,0,H1,-0.32299759346852397,"{""gs_event_time"": 1240771810.58984, ""window_s"": 2.79491996765136, ""mode"": ""ladder""}",7.6501007080078125,7.669378280639648,7.680566596984863,True,19.638279151916503,35.01132583618164,44.777527999877925,True,97.34346542358398,99.89910507202148,99.97874298095704,False,1,True,False,0.08633003766956072,0.0,,4.293,Whistle,1240771810.58984,28.8773403167725,1.39745998382568,1.0,2.79491996765136,ladder,16601.650027496926,107.34093243912444,36648.565113961056,10.000000000000002,False,"[[-2.0, 2.0]]"
76,Koi_Fish,True,nan,stationary,0,H1,-0.6773496186231663,"{""gs_event_time"": 1238824807.73242, ""window_s"": 2.0, ""mode"": ""native""}",19.94593563079834,35.25421333312988,44.73064422607422,False,18.763440704345705,33.93228340148926,45.115397453308105,True,13.635307693481446,24.140576362609863,44.36238670349121,True,1,True,False,0.047059476853659785,0.0,,4.354,Koi_Fish,1238824807.73242,29.6348705291748,1.0,0.9999827146530152,2.0,native,49.295531948584255,50.55274024546926,50.552740245469266,0.019154970707829577,False,"[[-1.463, 0.088]]"
77,Koi_Fish,True,3.0,stationary,0,H1,-0.6773496186231663,"{""gs_event_time"": 1238824807.73242, ""window_s"": 2.0, ""mode"": ""ladder""}",99.96045684814453,99.98574829101562,99.98577117919922,True,20.518844032287596,34.90908432006836,44.65648422241211,True,12.31296272277832,20.234628677368164,42.6944393157959,False,1,True,False,0.08631188661396502,0.0,,4.331,Koi_Fish,1238824807.73242,29.6348705291748,1.0,0.9999827146530152,2.0,ladder,7720.53364640773,50.55274024546926,7917.434228934509,3.0,False,"[[-2.0, 2.0]]"
78,Koi_Fish,True,6.0,stationary,0,H1,-0.6773496186231663,"{""gs_event_time"": 1238824807.73242, ""window_s"": 2.0, ""mode"": ""ladder""}",7.676143646240234,7.676227569580078,103.31213912963867,False,22.077703094482423,34.52108955383301,44.70689296722412,True,11.912323760986329,18.59016990661621,41.27323207855225,False,1,True,False,0.08631561765368156,0.0,,4.394,Koi_Fish,1238824807.73242,29.6348705291748,1.0,0.9999827146530152,2.0,ladder,15441.06729281546,50.55274024546926,15834.868457869017,6.0,False,"[[-2.0, 2.0]]"
79,Koi_Fish,True,10.0,stationary,0,H1,-0.6773496186231663,"{""gs_event_time"": 1238824807.73242, ""window_s"": 2.0, ""mode"": ""ladder""}",7.702348899841309,7.714809417724609,7.717450904846191,True,20.450862312316893,35.604305267333984,44.99038028717041,True,11.350312232971191,15.871349334716797,36.02677211761474,False,1,True,False,0.08632446095034918,0.0,,4.268,Koi_Fish,1238824807.73242,29.6348705291748,1.0,0.9999827146530152,2.0,ladder,25735.112154692433,50.55274024546926,26391.447429781696,10.0,False,"[[-2.0, 2.0]]"
80,Koi_Fish,True,nan,stationary,0,H1,-0.7194488684786204,"{""gs_event_time"": 1238563835.38672, ""window_s"": 2.5, ""mode"": ""native""}",19.039620018005373,32.81816864013672,44.39608459472656,False,19.04172077178955,34.47386169433594,45.59397468566895,True,14.22419319152832,25.198311805725098,42.9889533996582,True,1,True,False,0.04705947681555989,0.0,,4.295,Koi_Fish,1238563835.38672,28.3134708404541,1.25,0.9999819993972778,2.5,native,44.01438709083534,42.351994316541195,42.351994316541195,0.015474134131235384,False,"[[-1.463, 0.088]]"
81,Koi_Fish,True,3.0,stationary,0,H1,-0.7194488684786204,"{""gs_event_time"": 1238563835.38672, ""window_s"": 2.5, ""mode"": ""ladder""}",99.9612850189209,99.96221542358398,99.96482353210449,True,19.716521072387696,33.60354423522949,44.7553430557251,True,10.077247428894044,10.297069549560547,10.947303009033202,False,1,True,False,0.08631219408138381,0.0,,4.421,Koi_Fish,1238563835.38672,28.3134708404541,1.25,0.9999819993972778,2.5,ladder,8533.153464526953,42.351994316541195,8210.86219571757,2.9999999999999996,False,"[[-2.0, 2.0]]"
82,Koi_Fish,True,6.0,stationary,0,H1,-0.7194488684786204,"{""gs_event_time"": 1238563835.38672, ""window_s"": 2.5, ""mode"": ""ladder""}",99.96853637695312,100.03876495361328,100.18197746276856,True,18.532870292663574,34.45191192626953,44.71137390136719,True,9.88245086669922,11.898138046264648,13.024945259094238,False,1,True,False,0.08631685659866603,0.0,,4.251,Koi_Fish,1238563835.38672,28.3134708404541,1.25,0.9999819993972778,2.5,ladder,17066.306929053906,42.351994316541195,16421.72439143514,5.999999999999999,False,"[[-2.0, 2.0]]"
83,Koi_Fish,True,10.0,stationary,0,H1,-0.7194488684786204,"{""gs_event_time"": 1238563835.38672, ""window_s"": 2.5, ""mode"": ""ladder""}",103.26711654663086,103.28142547607422,103.3199234008789,True,18.305570220947267,33.78820991516113,44.61719303131103,True,8.926498222351075,8.971227645874023,9.051774406433106,False,1,True,False,0.08632791220654439,0.0,,4.302,Koi_Fish,1238563835.38672,28.3134708404541,1.25,0.9999819993972778,2.5,ladder,28443.84488175651,42.351994316541195,27369.540652391897,9.999999999999996,False,"[[-2.0, 2.0]]"
84,Koi_Fish,True,nan,stationary,0,H1,-0.6738639233148719,"{""gs_event_time"": 1259556042.02539, ""window_s"": 2.5, ""mode"": ""native""}",21.515731048583984,35.369144439697266,45.74666175842285,False,20.034609031677245,34.8231086730957,45.09517116546631,True,18.620005416870118,33.100860595703125,43.90478458404541,True,1,True,False,0.04488163867599403,0.0,,4.394,Koi_Fish,1259556042.02539,25.8250999450684,1.25,0.999975562095642,2.5,native,48.38286947900889,45.263549811444456,45.263549811444456,0.02229745152603909,False,"[[-1.338, 0.088]]"
85,Koi_Fish,True,3.0,stationary,0,H1,-0.6738639233148719,"{""gs_event_time"": 1259556042.02539, ""window_s"": 2.5, ""mode"": ""ladder""}",99.89935722351075,99.90968322753906,99.97304458618164,True,20.6219388961792,34.91343307495117,45.239960479736325,True,18.038943672180174,32.85847282409668,43.66195564270019,True,1,True,False,0.08631220164164931,0.0,,4.274,Koi_Fish,1259556042.02539,25.8250999450684,1.25,0.999975562095642,2.5,ladder,6509.650139502322,45.263549811444456,6089.962759903581,3.0,False,"[[-2.0, 2.0]]"
86,Koi_Fish,True,6.0,stationary,0,H1,-0.6738639233148719,"{""gs_event_time"": 1259556042.02539, ""window_s"": 2.5, ""mode"": ""ladder""}",7.658447265625,7.658657073974609,7.661588478088379,True,18.886420822143556,34.07619857788086,44.62736148834229,True,18.922235107421876,33.39251708984375,43.72009391784668,True,1,True,False,0.08631687105102685,0.0,,4.309,Koi_Fish,1259556042.02539,25.8250999450684,1.25,0.999975562095642,2.5,ladder,13019.300279004645,45.263549811444456,12179.925519807162,6.0,False,"[[-2.0, 2.0]]"
87,Koi_Fish,True,10.0,stationary,0,H1,-0.6738639233148719,"{""gs_event_time"": 1259556042.02539, ""window_s"": 2.5, ""mode"": ""ladder""}",7.683439445495606,7.692218780517578,7.692253112792969,True,18.945402908325196,34.532203674316406,44.629315567016604,True,19.807643699645997,33.52265930175781,43.75797386169433,True,1,True,False,0.0863279348078605,0.0,,4.288,Koi_Fish,1259556042.02539,25.8250999450684,1.25,0.999975562095642,2.5,ladder,21698.833798341075,45.263549811444456,20299.87586634527,10.0,False,"[[-2.0, 2.0]]"
88,Koi_Fish,True,nan,stationary,0,H1,-1.0332942912250755,"{""gs_event_time"": 1264858501.41016, ""window_s"": 2.5, ""mode"": ""native""}",17.85982303619385,33.15200614929199,46.03768730163574,False,18.890545463562013,34.39998245239258,44.65498352050781,True,15.804912567138672,30.989118576049805,44.218421936035156,True,1,True,False,0.04945539303378601,0.0,,4.516,Koi_Fish,1264858501.41016,26.7551097869873,1.25,0.999969482421875,2.5,native,51.70367933154868,54.448089823515886,54.44808982351588,0.02552577703780567,False,"[[-1.838, -0.287]]"
89,Koi_Fish,True,3.0,stationary,0,H1,-1.0332942912250755,"{""gs_event_time"": 1264858501.41016, ""window_s"": 2.5, ""mode"": ""ladder""}",99.80311164855956,99.82460021972656,99.86799087524415,True,19.64604949951172,34.63236045837402,45.66377696990967,True,10.021996879577637,10.164571762084961,10.756417655944825,False,1,True,False,0.08631217104815554,0.0,,4.349,Koi_Fish,1264858501.41016,26.7551097869873,1.25,0.999969482421875,2.5,ladder,6076.6431425344845,54.448089823515886,6399.188915135551,3.0,False,"[[-2.0, 2.0]]"
90,Koi_Fish,True,6.0,stationary,0,H1,-1.0332942912250755,"{""gs_event_time"": 1264858501.41016, ""window_s"": 2.5, ""mode"": ""ladder""}",99.99748229980469,99.99775695800781,100.02516174316406,True,18.256457328796387,33.5139274597168,46.27084217071533,True,12.698431587219238,14.049270629882812,18.900144004821776,False,1,True,False,0.08631676717453149,0.0,,4.352,Koi_Fish,1264858501.41016,26.7551097869873,1.25,0.999969482421875,2.5,ladder,12153.286285068969,54.448089823515886,12798.377830271102,6.0,False,"[[-2.0, 2.0]]"
91,Koi_Fish,True,10.0,stationary,0,H1,-1.0332942912250755,"{""gs_event_time"": 1264858501.41016, ""window_s"": 2.5, ""mode"": ""ladder""}",7.599878883361816,7.6024017333984375,7.615113258361816,True,15.688601303100587,28.268278121948242,44.66282577514649,True,9.232258796691895,9.26467514038086,9.305872535705566,False,1,True,False,0.0863276668420344,0.0,,4.502,Koi_Fish,1264858501.41016,26.7551097869873,1.25,0.999969482421875,2.5,ladder,20255.477141781612,54.448089823515886,21330.629717118503,9.999999999999996,False,"[[-2.0, 2.0]]"
92,Koi_Fish,True,nan,stationary,0,H1,-1.3378841939731065,"{""gs_event_time"": 1244083194.32422, ""window_s"": 2.0, ""mode"": ""native""}",20.311074829101564,34.89693069458008,45.03977298736572,False,16.467465782165526,32.16590118408203,44.598418426513675,True,13.760869979858398,25.66671085357666,43.117063331604,True,1,True,False,0.04769599736339059,0.0,,4.363,Koi_Fish,1244083194.32422,14.6695604324341,1.0,0.9999083280563354,2.0,native,45.67192044518097,29.079784261365592,29.079784261365596,0.014626615233421176,False,"[[-2.0, -0.787]]"
93,Koi_Fish,True,3.0,stationary,0,H1,-1.3378841939731065,"{""gs_event_time"": 1244083194.32422, ""window_s"": 2.0, ""mode"": ""ladder""}",99.97488059997559,99.97527313232422,99.97730598449706,True,8.941082763671876,8.971691131591797,9.049950981140137,False,13.370261001586915,17.64849281311035,35.54635124206543,False,1,True,False,0.08631143861855237,0.0,,4.241,Koi_Fish,1244083194.32422,14.6695604324341,1.0,0.9999083280563354,2.0,ladder,9367.564480842286,29.079784261365592,5964.42522018072,3.0,False,"[[-2.0, 2.0]]"
94,Koi_Fish,True,6.0,stationary,0,H1,-1.3378841939731065,"{""gs_event_time"": 1244083194.32422, ""window_s"": 2.0, ""mode"": ""ladder""}",7.534175872802734,7.535099029541016,102.20671691894532,False,99.86511840820313,99.96328353881836,100.40213470458984,False,10.10716896057129,10.541872024536133,11.581451988220214,False,1,True,False,0.08631382403390048,0.0,,4.358,Koi_Fish,1244083194.32422,14.6695604324341,1.0,0.9999083280563354,2.0,ladder,18735.12896168457,29.079784261365592,11928.85044036144,6.0,False,"[[-2.0, 2.0]]"
95,Koi_Fish,True,10.0,stationary,0,H1,-1.3378841939731065,"{""gs_event_time"": 1244083194.32422, ""window_s"": 2.0, ""mode"": ""ladder""}",7.606807708740234,7.60687255859375,7.610299491882325,True,99.96573181152344,100.4935073852539,100.53634872436524,False,9.848490333557129,10.734752655029297,12.489565467834472,False,1,True,False,0.08631947720737128,0.0,,4.245,Koi_Fish,1244083194.32422,14.6695604324341,1.0,0.9999083280563354,2.0,ladder,31225.21493614095,29.079784261365592,19881.4174006024,9.999999999999996,False,"[[-2.0, 2.0]]"
96,Noise_Only,True,nan,stationary,0,H1,-0.634213991767102,"{""gs_event_time"": 1263709709.5720692, ""window_s"": 1.0, ""mode"": ""noise_native""}",19.039872550964354,33.143198013305664,45.45664005279541,False,17.253407859802245,32.874420166015625,45.92706451416016,True,14.941947937011719,26.443119049072266,45.54933605194092,True,1,True,False,0.03788173142355862,0.0,,4.294,Noise_Only,1263709709.5720692,nan,1.0,nan,1.0,noise_native,50.916679487648295,0.0,64.0,0.03212201254603678,True,"[[-1.088, -0.037]]"
97,Noise_Only,True,6.0,stationary,0,H1,-0.634213991767102,"{""gs_event_time"": 1263709709.5720692, ""window_s"": 1.0, ""mode"": ""noise_matched_6""}",99.9111328125,99.91817474365234,99.99613800048829,True,19.192876625061036,34.044939041137695,45.039138603210446,True,99.89061813354492,99.89118957519531,99.89188995361329,False,1,True,False,0.0863151729177717,0.0,,4.349,Noise_Only,1263709709.5720692,nan,1.0,nan,1.0,noise_matched_6,12597.795656224816,0.0,15834.868457869017,7.947622551070477,True,"[[-2.0, 2.0]]"
98,Noise_Only,True,10.0,stationary,0,H1,-0.634213991767102,"{""gs_event_time"": 1263709709.5720692, ""window_s"": 1.0, ""mode"": ""noise_matched_10""}",99.40798263549804,101.12399673461914,101.48779602050782,True,20.261728286743164,34.149465560913086,44.96058578491211,True,99.89104194641114,99.94174575805664,99.94465065002441,False,1,True,False,0.0863234997026511,0.0,,4.45,Noise_Only,1263709709.5720692,nan,1.0,nan,1.0,noise_matched_10,21388.93740510964,0.0,26884.942374513877,13.493725878962662,True,"[[-2.0, 2.0]]"
